3.333333333333333547e-03,0.000000000000000000e+00
6.666666666666667095e-03,0.000000000000000000e+00
1.000000000000000021e-02,0.000000000000000000e+00
1.333333333333333419e-02,0.000000000000000000e+00
1.666666666666666644e-02,2.491896259457187753e-265
2.000000000000000042e-02,1.081972322638129875e-125
2.333333333333333440e-02,5.419494199828436560e-66
2.666666666666666838e-02,3.860363198060849246e-37
3.000000000000000236e-02,6.996988718015628119e-22
3.333333333333333287e-02,3.059188760856338411e-13
3.666666666666666685e-02,4.426675009140348580e-08
4.000000000000000083e-02,7.239177782708594892e-05
4.333333333333333481e-02,8.470410725968857343e-03
4.666666666666666879e-02,1.965365633767285902e-01
5.000000000000000278e-02,1.630968404124181648e+00
5.333333333333333676e-02,6.903059773475194838e+00
5.666666666666667074e-02,1.858493069224138594e+01
6.000000000000000472e-02,3.666742610406136293e+01
6.333333333333333870e-02,5.818588597638386517e+01
6.666666666666666574e-02,7.905865926995458892e+01
6.999999999999999278e-02,9.601027855980673564e+01
7.333333333333333370e-02,1.073840669629182685e+02
7.666666666666666075e-02,1.129932955436018887e+02
8.000000000000000167e-02,1.125037223295647664e+02
8.333333333333332871e-02,9.831311749201546490e+01
8.666666666666666963e-02,7.875391328696581184e+01
8.999999999999999667e-02,6.287631079625936081e+01
9.333333333333333759e-02,5.233626066775349983e+01
9.666666666666666463e-02,4.543014632141068176e+01
1.000000000000000056e-01,4.037069708907353061e+01
1.033333333333333326e-01,3.615625856492935242e+01
1.066666666666666735e-01,3.239910137364260123e+01
1.100000000000000006e-01,2.899240144965193267e+01
1.133333333333333276e-01,2.591123195254184708e+01
1.166666666666666685e-01,2.314135196892231860e+01
1.199999999999999956e-01,2.066426437956982198e+01
1.233333333333333365e-01,1.845738816586449005e+01
1.266666666666666774e-01,1.649629178706497612e+01
1.300000000000000044e-01,1.475642734837228787e+01
1.333333333333333315e-01,1.321421267773636821e+01
1.366666666666666585e-01,1.184763876422553608e+01
1.400000000000000133e-01,1.063656258071894634e+01
1.433333333333333404e-01,9.562799063747361217e+00
1.466666666666666674e-01,8.610089745899527358e+00
1.499999999999999944e-01,7.763999814642835062e+00
1.533333333333333492e-01,7.011777552419767190e+00
1.566666666666666763e-01,6.342197934914476143e+00
1.600000000000000033e-01,5.745403943004718350e+00
1.633333333333333304e-01,5.212753663999671438e+00
1.666666666666666574e-01,4.736677658177096184e+00
1.700000000000000122e-01,4.310548744827840117e+00
1.733333333333333393e-01,3.928564900510818525e+00
1.766666666666666663e-01,3.585645074091558193e+00
1.799999999999999933e-01,3.277337212592434934e+00
1.833333333333333481e-01,2.999737526242553631e+00
1.866666666666666752e-01,2.749419911118451854e+00
1.900000000000000022e-01,2.523374433857051624e+00
1.933333333333333293e-01,2.318953825760681653e+00
1.966666666666666841e-01,2.133827007548572130e+00
2.000000000000000111e-01,1.965938754600245586e+00
2.033333333333333381e-01,1.813474705500741191e+00
2.066666666666666652e-01,1.674831007834093555e+00
2.100000000000000200e-01,1.548587980951870779e+00
2.133333333333333470e-01,1.433487254067584038e+00
2.166666666666666741e-01,1.328411908786353068e+00
2.200000000000000011e-01,1.232369218034108815e+00
2.233333333333333282e-01,1.144475628654920252e+00
2.266666666666666829e-01,1.063943683263862017e+00
2.300000000000000100e-01,9.900706189366651477e-01
2.333333333333333370e-01,9.222284166713562437e-01
2.366666666666666641e-01,8.598551069372709632e-01
2.400000000000000189e-01,8.024471636565240207e-01
2.433333333333333459e-01,7.495528422106743083e-01
2.466666666666666730e-01,7.007663370402177350e-01
2.500000000000000000e-01,6.557226515572369685e-01
2.533333333333333548e-01,6.140930878166018791e-01
2.566666666666667096e-01,5.755812760321560306e-01
2.600000000000000644e-01,5.399196748784094169e-01
2.633333333333333637e-01,5.068664828416443724e-01
2.666666666666667185e-01,4.762029088970840540e-01
2.700000000000000178e-01,4.477307576796671906e-01
2.733333333333333726e-01,4.212702902464758870e-01
2.766666666666667274e-01,3.966583266371626060e-01
2.800000000000000266e-01,3.737465608427078534e-01
2.833333333333333814e-01,3.524000625933233488e-01
2.866666666666666807e-01,3.324959436592567208e-01
2.900000000000000355e-01,3.139221691970959793e-01
2.933333333333333903e-01,2.965764971316389165e-01
2.966666666666666896e-01,2.803655306930050717e-01
3.000000000000000444e-01,2.652038710762787410e-01
3.033333333333333992e-01,2.510133587956754897e-01
3.066666666666666985e-01,2.377223937005629451e-01
3.100000000000000533e-01,2.252653248353503057e-01
3.133333333333333526e-01,2.135819023838685382e-01
3.166666666666667074e-01,2.026167848625143597e-01
3.200000000000000622e-01,1.923190955332664265e-01
3.233333333333333615e-01,1.826420227132506680e-01
3.266666666666667163e-01,1.735424592752749517e-01
3.300000000000000155e-01,1.649806771751969880e-01
3.333333333333333703e-01,1.569200333170837347e-01
3.366666666666667251e-01,1.493267034844919516e-01
3.400000000000000244e-01,1.421694414332177470e-01
3.433333333333333792e-01,1.354193605640111042e-01
3.466666666666667340e-01,1.290497358785339665e-01
3.500000000000000333e-01,1.230358241731092234e-01
3.533333333333333881e-01,1.173547006467401815e-01
3.566666666666666874e-01,1.119851102960954664e-01
3.600000000000000422e-01,1.069073326438212956e-01
3.633333333333333970e-01,1.021030585004134017e-01
3.666666666666666963e-01,9.755527759634015361e-02
3.700000000000000511e-01,9.324817604225674184e-02
3.733333333333334059e-01,8.916704268280807588e-02
3.766666666666667052e-01,8.529818350528001192e-02
3.800000000000000600e-01,8.162884334962508537e-02
3.833333333333333592e-01,7.814713424238087236e-02
3.866666666666667140e-01,7.484196974478460329e-02
3.900000000000000688e-01,7.170300476591895400e-02
3.933333333333333681e-01,6.872058034581639274e-02
3.966666666666667229e-01,6.588567296183782396e-02
4.000000000000000222e-01,6.318984795496522533e-02
4.033333333333333770e-01,6.062521671146694352e-02
4.066666666666667318e-01,5.818439727021568197e-02
4.100000000000000311e-01,5.586047805719027148e-02
4.133333333333333859e-01,5.364698447677385823e-02
4.166666666666667407e-01,5.153784811470684540e-02
4.200000000000000400e-01,4.952737833027341663e-02
4.233333333333333948e-01,4.761023603576178959e-02
4.266666666666666941e-01,4.578140947968255270e-02
4.300000000000000488e-01,4.403619186686376363e-02
4.333333333333334036e-01,4.237016066356326383e-02
4.366666666666667029e-01,4.077915844930423556e-02
4.400000000000000577e-01,3.925927518940931782e-02
4.433333333333333570e-01,3.780683181330897480e-02
4.466666666666667118e-01,3.641836499374834918e-02
4.500000000000000666e-01,3.509061303112627483e-02
4.533333333333333659e-01,3.382050275545651907e-02
4.566666666666667207e-01,3.260513736593573936e-02
4.600000000000000755e-01,3.144178513490759885e-02
4.633333333333333748e-01,3.032786890919418610e-02
4.666666666666667296e-01,2.926095634739005538e-02
4.700000000000000289e-01,2.823875083682880066e-02
4.733333333333333837e-01,2.725908303859039122e-02
4.766666666666667385e-01,2.631990301316158160e-02
4.800000000000000377e-01,2.541927288323063416e-02
4.833333333333333925e-01,2.455535999362742916e-02
4.866666666666666918e-01,2.372643053164208080e-02
4.900000000000000466e-01,2.293084357389820957e-02
4.933333333333334014e-01,2.216704552864718833e-02
4.966666666666667007e-01,2.143356494480912547e-02
